season,qb,n,games,mean,mean_lo,mean_hi,median,sd,negative_rate,bad_rate,disaster_rate,p90,p95,p99,explosive_rate,big_rate,huge_rate,top1pct_share,top1pct_mean,top5pct_share,top5pct_mean,top10pct_share,top10pct_mean,oos_exceed_rate,oos_tail_mean
2025,Manning,426,13,0.07720447043148716,-0.13975503500598574,0.313212943635481,-0.36891758866263813,1.7640905279879435,0.5821596244131455,0.4507042253521127,0.11267605633802817,2.4529970082808705,3.423734648098416,4.741245739131303,0.26291079812206575,0.1431924882629108,0.06338028169014084,0.08594718481860407,6.398206702173594,0.3082343325977944,4.370673026762014,0.5207534643530528,3.606204192359059,0.05459507042253521,4.334821227817653
2025,Stockton,369,13,0.1753323379421429,0.030793293198358246,0.32677748199498735,-0.13314639651550383,1.5823566978508798,0.5121951219512195,0.3902439024390244,0.08943089430894309,2.4385666368946572,2.9049051879548435,4.391413297205072,0.25203252032520324,0.14092140921409213,0.04607046070460705,0.08031093743565497,5.139345739183117,0.27257865196250625,3.8762561234179884,0.46977529467701307,3.249986676665695,0.05433783783783785,3.848323781954907
2026,Manning,104,3,0.1574243487045281,-0.28741356545769786,0.8601546148191639,-0.19386767360265367,1.6616497959126755,0.5576923076923077,0.4423076923076923,0.1346153846153846,2.174386506364681,2.842346413852647,4.477315388687421,0.2980769230769231,0.15384615384615385,0.04807692307692308,0.06031537314900691,4.604232823476195,0.2740086283341115,4.1833431665087115,0.44990011093255405,3.4343563670307047,0.06516826923076924,3.951994782993686
2026,Stockton,32,2,0.3629297841657717,-0.27933529402343993,1.0051948623549833,0.3700108017292223,1.732940295370289,0.40625,0.375,0.09375,2.2441826555237645,3.097835017886245,4.843928832239474,0.34375,0.15625,0.0625,0.1977822681488972,5.346619110787287,0.33557895119134556,4.535828338935971,0.43119110256185783,3.885441991228921,,
